State,County,FIPS,CensusTract,POP2010,OHU2010,MedianFamilyIncome,lapop20,lalowi20,lasnap20,TractLOWI,TractSNAP,lapop20_share,lalowi20_share,lasnap20_share
TX,Chambers,48071,2.8843E+11,35096,11952,354000,0,0,0,9361,688,0,0,0
TX,Cherokee,48073,5.76887E+11,50845,17894,527725,0,0,0,23209,3122,0,0,0
TX,Childress,48075,96151900300,7041,2326,141106,0,0,0,2214,375,0,0,0
TX,Clay,48077,1.44231E+11,10752,4319,188205,10.05573964,3.698807074,0.310037264,3308,381,0.093524364,0.034401107,0.08137461
TX,Cochran,48079,48079950100,3127,1113,44676,0.001729021,0.000643784,0.00021656,1595,167,5.53E-05,2.06E-05,0.000129677
TX,Coke,48081,96163900300,3320,1466,122758,2548.768091,971.5226003,113.6905298,1140,135,76.77012321,29.26272892,84.21520724
TX,Coleman,48083,1.44252E+11,8895,3857,128152,150.8578428,76.23800789,11.22681793,4422,468,1.695984742,0.857088341,2.39889272
TX,Collin,48085,7.30892E+12,782341,283759,15339250,0,0,0,157912,11212,0,0,0
TX,Collingsworth,48087,48087950300,3057,1179,49958,0,0,0,1406,111,0,0,0
TX,Colorado,48089,2.40449E+11,20874,8182,271376,3.619487808,0.687734989,0.0741073,8117,943,0.017339694,0.003294697,0.007858674
TX,Comal,48091,1.15419E+12,108472,41363,1839132,0,0,0,30656,3034,0,0,0
TX,Comanche,48093,1.92376E+11,13974,5580,177423,0,0,0,6223,535,0,0,0
TX,Concho,48095,48095950300,4087,1041,58409,67.1310523,28.83192638,2.88590324,1093,77,1.642550827,0.705454524,3.747926286
TX,Cooke,48097,3.84776E+11,38437,14513,469694,0,0,0,13585,1976,0,0,0
TX,Coryell,48099,9.13882E+11,75388,22545,925499,17.74630384,4.194038105,0.688589855,24104,1932,0.023539958,0.00556327,0.035641297
TX,Cottle,48101,48101950100,1505,677,39500,1445.540912,663.2664846,110.8417209,727,121,96.04923003,44.07086276,91.60472802
TX,Crane,48103,48103950100,4375,1471,66445,0,0,0,1296,114,0,0,0
TX,Crockett,48105,48105950100,3719,1422,61067,89.18915802,28.65042272,2.275662009,1069,86,2.398202689,0.770379745,2.646118615
TX,Crosby,48107,1.44324E+11,6059,2237,135258,0,0,0,3070,460,0,0,0
TX,Culberson,48109,48109950300,2398,908,38527,138.7972034,92.5314681,15.77709892,1227,245,5.788040175,3.858693415,6.439632212
TX,Dallam,48111,96223900400,6703,2448,106420,182.3130383,88.90415325,3.548984542,3235,295,2.719872271,1.32633378,1.203045607
TX,Dallas,48113,2.54518E+13,2368139,855960,35026586,0,0,0,1056237,122617,0,0,0
TX,Dawson,48115,1.92464E+11,13833,4385,201206,172.1981167,89.64535114,2.499662247,4936,741,1.244835659,0.648054299,0.337336336
TX,DeWitt,48123,2.4062E+11,20097,7407,312250,0,0,0,6841,1038,0,0,0
TX,Deaf Smith,48117,1.92472E+11,19372,6365,223437,170.9205565,59.15113968,5.350071167,9054,927,0.88230723,0.305343484,0.577138206
TX,Delta,48119,96239900300,5231,2088,98784,0,0,0,2217,289,0,0,0
TX,Denton,48121,6.59258E+12,662614,240289,12501838,0,0,0,158965,14462,0,0,0
TX,Dickens,48125,48125950300,2444,930,52792,26.39153203,7.388446847,2.046130939,942,166,1.079849919,0.302309609,1.232608999
TX,Dimmit,48127,96255900600,9996,3421,94006,39.67968593,21.89935149,4.854047469,5423,966,0.396955642,0.219081147,0.502489386
TX,Donley,48129,96259900500,3677,1517,110818,10.47900017,3.143700026,0.22479902,1276,106,0.284987766,0.085496329,0.212074547
TX,Duval,48131,1.44396E+11,11782,4090,131097,17.87236772,11.81283184,2.289151872,5735,1130,0.151692138,0.100261686,0.202579812
TX,Eastland,48133,2.4067E+11,18583,7465,208915,0,0,0,8446,920,0,0,0
TX,Ector,48135,1.34778E+12,137130,48688,1746441,2.694555135,0.72593991,0.107100655,51099,7443,0.001964964,0.000529381,0.001438945
TX,Edwards,48137,48137950300,2002,839,51724,383.6196707,114.8770333,25.18607719,779,113,19.16182171,5.738113551,22.28856388
TX,El Paso,48141,7.7507E+12,800647,256557,7302881,0,0,0,418885,61432,0,0,0
TX,Ellis,48139,1.49231E+12,149610,50503,2112319,0,0,0,50563,6115,0,0,0
TX,Erath,48143,3.85152E+11,37890,14569,422743,48.12293718,15.9596709,0.520446974,18200,1582,0.12700696,0.042121063,0.032898039
TX,Falls,48145,2.8887E+11,17866,6302,289775,0,0,0,7476,1033,0,0,0
TX,Fannin,48147,4.33332E+11,33915,12149,482946,49.10656782,20.16020896,2.086471248,12517,1692,0.144793064,0.059443341,0.123313904
TX,Fayette,48149,3.3705E+11,24554,10078,430974,0,0,0,7748,720,0,0,0
TX,Fisher,48151,96303900700,3974,1668,114148,0,0,0,1429,163,0,0,0
TX,Floyd,48153,96307901100,6446,2402,103910,27.06089393,8.473078395,1.838314581,2866,477,0.41980909,0.131447074,0.385390897
TX,Foard,48155,48155950100,1336,573,47125,1080.861683,494.7131849,49.54838866,514,55,80.90282058,37.02943001,90.08797938
TX,Fort Bend,48157,3.65998E+12,585375,187384,6844288,0,0,0,137753,14623,0,0,0
TX,Franklin,48159,1.4448E+11,10605,4159,174289,0,0,0,3998,564,0,0,0
TX,Freestone,48161,3.37127E+11,19816,7259,386731,0,0,0,6826,1102,0,0,0
TX,Frio,48163,1.44492E+11,17217,4854,118492,21.44306658,12.19589842,2.232598165,8170,1120,0.124545894,0.070836373,0.199339122
TX,Gaines,48165,1.44498E+11,17526,5606,166411,0.538811307,0.24577655,0.009126859,7268,440,0.003074354,0.001402354,0.002074286
TX,Galveston,48167,3.22724E+12,291309,108969,4542451,0,0,0,87252,12605,0,0,0
TX,Garza,48169,48169950100,6461,1671,56586,13.08822635,3.714810146,0.632736717,1521,202,0.202572765,0.057495901,0.313235999
TX,Gillespie,48171,2.4086E+11,24837,10572,335623,0,0,0,8311,896,0,0,0
TX,Glasscock,48173,48173950100,1226,441,104508,937.3808938,247.6498587,5.61246277,270,8,76.45847421,20.19982534,70.15578463
TX,Goliad,48175,96351920300,7210,2868,125014,0,0,0,2303,228,0,0,0
TX,Gonzales,48177,2.89062E+11,19807,7120,292019,0,0,0,9220,1026,0,0,0
TX,Gray,48179,3.3726E+11,22535,8443,380716,259.1411274,85.79859706,8.12335049,7600,758,1.149949534,0.380734844,1.071682123
TX,Grayson,48181,1.25271E+12,120877,46905,1509303,0,0,0,43532,7078,0,0,0
TX,Gregg,48183,1.20458E+12,121730,45798,1319756,0,0,0,50630,6410,0,0,0
TX,Grimes,48185,2.89111E+11,26604,8902,326031,7.217993496,2.629250296,0.399451119,9846,1293,0.027131234,0.009882913,0.030893358
TX,Guadalupe,48187,1.39743E+12,131533,45762,2138292,0,0,0,38554,4140,0,0,0
TX,Hale,48189,4.3371E+11,36273,11846,420835,0,0,0,16063,2230,0,0,0
TX,Hall,48191,48191950500,3353,1372,41359,518.5609154,260.6819756,32.65578043,1853,174,15.46558054,7.774589192,18.7676899
TX,Hamilton,48193,1.44582E+11,8517,3442,165200,0,0,0,2765,427,0,0,0
TX,Hansford,48195,96391900400,5613,2006,117965,8.823874379,4.771967956,0.390664853,2208,247,0.157204247,0.085016354,0.158163908
TX,Hardeman,48197,48197950100,4139,1722,49909,0,0,0,2017,228,0,0,0
TX,Hardin,48199,5.30189E+11,54635,20462,669973,0,0,0,17720,2692,0,0,0
TX,Harris,48201,3.78863E+13,4092459,1435155,54170080,0,0,0,1688981,190255,0,0,0
TX,Harrison,48203,6.74842E+11,65631,24523,763176,0,0,0,25599,3213,0,0,0
TX,Hartley,48205,48205950200,6062,1771,71202,469.016545,174.8964913,13.29245066,1110,135,7.736993484,2.885128527,9.846259748
TX,Haskell,48207,96415900700,5899,2297,103606,0,0,0,1982,478,0,0,0
TX,Hays,48209,1.20523E+12,157107,55245,1926960,0,0,0,56503,5126,0,0,0
TX,Hemphill,48211,48211950300,3807,1382,65417,22.23882191,4.153802941,0.929986641,1400,115,0.584156079,0.109109612,0.808684036
TX,Henderson,48213,8.19637E+11,78532,31020,824560,0,0,0,34988,4576,0,0,0
TX,Hidalgo,48215,5.4483E+12,774769,216471,4415948,202.877126,86.59008304,13.77860287,486774,72463,0.026185499,0.011176245,0.019014674
TX,Hill,48217,5.30398E+11,35089,13238,556147,0,0,0,14644,2535,0,0,0
TX,Hockley,48219,3.3754E+11,22935,8242,415904,0,0,0,8371,1181,0,0,0
TX,Hood,48221,4.82212E+11,51182,20795,651686,0,0,0,17053,1850,0,0,0
TX,Hopkins,48223,4.34016E+11,35161,13308,470909,0,0,0,15057,1926,0,0,0
TX,Houston,48225,3.37582E+11,23732,8656,328425,0,0,0,9383,1468,0,0,0
TX,Howard,48227,4.8228E+11,35012,11333,565640,35.35536424,14.57310429,1.551508637,11285,1364,0.100980704,0.04162317,0.113746968
TX,Hudspeth,48229,48229950300,3476,1174,27125,1615.13685,1053.206202,141.3329241,2043,250,46.46538694,30.2993729,56.53316964
TX,Hunt,48231,9.16407E+11,86129,32076,1040501,0,0,0,35466,4910,0,0,0
TX,Hutchinson,48233,3.37638E+11,22150,8812,368279,0.804456027,0.32987602,0.038468784,8360,1044,0.003631856,0.001489282,0.003684749
TX,Irion,48235,48235950100,1599,653,73352,1003.207128,284.7827944,22.00057714,438,34,62.73965779,17.81005593,64.70757982
TX,Jack,48237,1.44714E+11,9044,3136,187870,0,0,0,3123,268,0,0,0
TX,Jackson,48239,1.4472E+11,14075,5284,191460,0,0,0,4710,559,0,0,0
TX,Jasper,48241,3.85936E+11,35710,13770,378155,0,0,0,15074,2017,0,0,0
TX,Jeff Davis,48243,48243950100,2342,1034,62527,274.0232603,42.58943926,7.254108719,659,65,11.7003954,1.818507227,11.16016726
TX,Jefferson,48245,3.47364E+12,252273,93441,3462534,0,0,0,102224,17197,0,0,0
TX,Jim Hogg,48247,96495900600,5300,1902,81758,64.34083766,42.6583514,10.76171412,2516,471,1.213978069,0.804874555,2.284864994
TX,Jim Wells,48249,3.3775E+11,40838,13961,338388,0,0,0,17954,2565,0,0,0
TX,Johnson,48251,1.35103E+12,150934,52193,1841749,0,0,0,47480,6223,0,0,0
TX,Jones,48253,2.89518E+11,20202,6034,274367,0,0,0,5129,612,0,0,0
TX,Karnes,48255,1.93024E+11,14824,4463,239601,0,0,0,5126,1038,0,0,0
TX,Kaufman,48257,8.68627E+11,103350,34964,1203421,0,0,0,33465,3969,0,0,0
TX,Kendall,48259,2.8956E+11,33410,12617,538010,0,0,0,8733,941,0,0,0
TX,Kenedy,48261,48261950100,416,147,48194,104.4980051,61.15508187,4.221057642,309,14,25.11971276,14.70074083,30.15041173
TX,Kent,48263,48263950100,808,350,57353,54.65793851,20.32677064,1.645997923,299,24,6.76459635,2.515689436,6.858324679
TX,Kerr,48265,4.8266E+11,49625,20550,558308,236.4387037,96.23915532,16.32096706,19163,2146,0.476450788,0.193932807,0.760529686
TX,Kimble,48267,96535900300,4607,2016,92152,39.82711225,12.41174916,1.753791653,1761,369,0.864491258,0.269410661,0.475282291
TX,King,48269,48269950100,286,113,75000,285.494726,75.8037718,0,77,0,99.82333077,26.50481531,
TX,Kinney,48271,48271950100,3598,1350,39405,10.70973125,5.649551672,0.60782103,1761,146,0.2976579,0.157019224,0.416315774
TX,Kleberg,48273,2.89639E+11,32061,11097,241353,0,0,0,15140,2143,0,0,0
TX,Knox,48275,96551900300,3719,1506,98076,83.88146357,39.23374407,6.843408218,1686,260,2.255484366,1.054954129,2.632080084
TX,La Salle,48283,48283950300,6886,1931,42326,1852.814983,1160.331171,76.70871136,3553,482,26.90698494,16.85058337,15.91467041
TX,Lamar,48277,5.79324E+11,49793,19829,567311,4.270788103,1.833037369,0.165990809,21009,3430,0.008577085,0.003681315,0.004839382
TX,Lamb,48279,2.414E+11,13977,5081,232033,0,0,0,7071,879,0,0,0
TX,Lampasas,48281,2.4141E+11,19677,7539,286726,98.540733,39.47228228,5.109833832,6725,736,0.500791447,0.200601119,0.694270901
TX,Lavaca,48285,2.8971E+11,19263,7808,337613,2.104162762,0.243020235,0.201734049,6296,748,0.010923339,0.001261591,0.026969793
TX,Lee,48287,1.93148E+11,16612,6151,251917,0,0,0,5554,548,0,0,0
TX,Leon,48289,1.4487E+11,16801,6896,186968,0,0,0,6452,552,0,0,0
TX,Liberty,48291,6.76084E+11,75643,25073,772978,0,0,0,29608,4446,0,0,0
TX,Limestone,48293,3.86352E+11,23384,8499,387008,0,0,0,10227,955,0,0,0
TX,Lipscomb,48295,96591900500,3302,1263,139024,1602.655309,458.996354,43.61184265,950,79,48.5358967,13.90055584,55.20486411
TX,Live Oak,48297,1.93192E+11,11531,4257,198806,2.332811108,0.321767046,0.003776467,3833,215,0.020230779,0.002790452,0.001756496
TX,Llano,48299,2.898E+11,19301,9008,384401,0.785746831,0.21361716,0.019718361,7137,777,0.004071016,0.001106767,0.002537756
TX,Loving,48301,48301950100,82,39,68438,72.75773151,36.80685263,6.159793823,43,6,88.72894087,44.88640565,102.6632304
TX,Lubbock,48303,3.28461E+12,278831,105781,3994206,0,0,0,115101,14301,0,0,0
TX,Lynn,48305,1.44918E+11,5915,2246,137703,0,0,0,2596,342,0,0,0
TX,Madison,48313,1.93252E+11,13664,4187,205187,0,0,0,4529,723,0,0,0
TX,Marion,48315,1.93264E+11,10546,4595,195063,0,0,0,4685,775,0,0,0
TX,Martin,48317,96635900300,4799,1649,137947,233.2394798,73.44494562,1.074848695,2067,75,4.860168364,1.530421872,1.433131593
TX,Mason,48319,96639900300,4012,1754,117390,0,0,0,1021,150,0,0,0
TX,Matagorda,48321,4.83217E+11,36702,13894,528431,5.63743844,1.758467031,0.241893452,16817,2489,0.015360031,0.004791202,0.009718499
TX,Maverick,48323,4.34916E+11,54258,15563,316902,34.25606499,21.09429046,4.527452312,34771,5536,0.06313551,0.038877752,0.081782014
TX,McCulloch,48307,1.44924E+11,8283,3338,160056,175.8198404,46.95928541,5.202558675,3889,508,2.122658945,0.566935717,1.024125723
TX,McLennan,48309,2.46376E+12,234906,86892,2515707,0,0,0,102868,12485,0,0,0
TX,McMullen,48311,48311950100,707,310,56136,456.9315365,174.7091171,18.54261454,247,24,64.62963741,24.71133198,77.26089392
TX,Medina,48325,3.866E+11,46006,15530,486118,20.98397172,9.073838299,1.245232008,14576,2349,0.045611381,0.019723163,0.053011154
TX,Menard,48327,48327950300,2242,994,43958,17.19239484,5.861043682,1.656551803,993,188,0.766832955,0.261420325,0.881144576
TX,Midland,48329,1.30488E+12,136872,50845,2041453,58.56822936,12.20530102,1.198766921,39956,4369,0.042790512,0.00891731,0.027438016
TX,Milam,48331,3.38324E+11,24757,9408,349468,0,0,0,10378,1929,0,0,0
TX,Mills,48333,96667900300,4936,1975,114859,0,0,0,1758,114,0,0,0
TX,Mitchell,48335,96671900600,9403,2809,111633,13.01555953,3.580795734,0.800252045,2276,323,0.138419223,0.038081418,0.247756051
TX,Montague,48337,2.90028E+11,19719,7989,341225,0,0,0,7622,769,0,0,0
TX,Montgomery,48339,2.85204E+12,455746,162530,4914503,0,0,0,135770,12637,0,0,0
TX,Moore,48341,1.93368E+11,21904,7197,209602,1.292398991,0.518016765,0.02312714,9463,882,0.005900288,0.002364941,0.002622125
TX,Morris,48343,1.45032E+11,12934,5226,137509,0,0,0,5310,1033,0,0,0
TX,Motley,48345,48345950100,1210,542,43250,47.18063169,24.40111226,2.329003391,604,56,3.89922576,2.016620848,4.158934627
TX,Nacogdoches,48347,6.28523E+11,64524,23861,620857,0,0,0,28500,3546,0,0,0
TX,Navarro,48349,4.835E+11,47735,17380,469372,0,0,0,22367,3417,0,0,0
TX,Newton,48351,1.93408E+11,14445,5476,194495,0.58865539,0.214718199,0.022453104,6194,668,0.00407515,0.001486453,0.003361243
TX,Nolan,48353,2.4177E+11,15216,5999,242219,383.0193951,114.8475207,11.30320129,6804,915,2.517214742,0.754781287,1.235322545
TX,Nueces,48355,3.91676E+12,340223,124587,4666110,0,0,0,136817,22616,0,0,0
TX,Ochiltree,48357,1.45074E+11,10223,3617,208162,8.845803746,2.317174388,0.126218063,4027,384,0.086528453,0.022666286,0.032869287
TX,Oldham,48359,48359950100,2052,691,69196,1831.058749,633.9670681,27.35046256,578,29,89.2328825,30.89508129,94.31193986
TX,Orange,48361,1.01558E+12,81837,31031,1242802,0,0,0,29086,5188,0,0,0
TX,Palo Pinto,48363,4.35267E+11,28111,10871,447017,106.897404,40.17258171,2.375670828,12038,1371,0.380268948,0.142906982,0.173280148
TX,Panola,48365,2.90196E+11,23796,9271,383070,0,0,0,7959,1168,0,0,0
TX,Parker,48367,9.18976E+11,116927,42069,1452191,0,0,0,31315,3395,0,0,0
TX,Parmer,48369,96739900500,10269,3413,98145,0,0,0,4667,417,0,0,0
TX,Pecos,48371,1.93488E+11,15507,4894,241164,662.9473164,241.0846334,18.08155597,4439,582,4.275148748,1.554682617,3.106796558
TX,Polk,48373,4.83732E+11,45413,16503,477153,0,0,0,18345,3288,0,0,0
TX,Potter,48375,1.64475E+12,121073,42933,1593055,125.3257634,26.04985521,3.655539212,57367,7488,0.103512561,0.021515825,0.048818633
TX,Presidio,48377,96755900300,7818,2906,81246,5379.507082,3331.08224,716.8581991,4084,801,68.80924894,42.60785674,89.49540563
TX,Rains,48379,96759900300,10914,4377,113218,0,0,0,3604,394,0,0,0
TX,Randall,48381,1.40305E+12,120725,47975,2199689,0.515465412,0.057523603,0.010877858,32710,3779,0.000426975,4.76E-05,0.00028785
TX,Reagan,48383,48383950100,3367,1156,62130,153.3456297,53.07043662,5.329535949,1323,91,4.554369756,1.576193544,5.856632911
TX,Real,48385,48385950100,3309,1374,40982,3212.294417,1457.964508,146.6157669,1558,133,97.07749825,44.06057746,110.2374187
TX,Red River,48387,1.93552E+11,12860,5469,193423,0,0,0,6175,932,0,0,0
TX,Reeves,48389,2.4195E+11,13783,3839,244571,991.2186844,528.8806712,72.82819224,5052,693,7.191603311,3.837195612,10.50911865
TX,Refugio,48391,96783900600,7383,2841,105253,1.433469035,0.706977917,0.069479339,2929,440,0.019415807,0.009575754,0.015790759
TX,Roberts,48393,48393950100,929,359,84643,543.7437377,69.81693242,3.770464361,118,6,58.53000406,7.515277978,62.84107268
TX,Robertson,48395,2.4198E+11,16622,6541,248107,0,0,0,6849,1290,0,0,0
TX,Rockwall,48397,5.32367E+11,78337,26448,1076719,0,0,0,16243,1696,0,0,0
TX,Runnels,48399,1.936E+11,10501,4165,192513,0,0,0,4798,575,0,0,0
TX,Rusk,48401,6.29225E+11,53330,18476,744710,0,0,0,18454,2049,0,0,0
TX,Sabine,48403,1.45212E+11,10834,4738,115626,0,0,0,5407,389,0,0,0
TX,San Augustine,48405,1.45218E+11,8865,3625,125179,0,0,0,4814,488,0,0,0
TX,San Jacinto,48407,1.93629E+11,26384,10096,210204,0,0,0,10840,1965,0,0,0
TX,San Patricio,48409,7.74544E+11,64804,22637,957058,0,0,0,24074,2842,0,0,0
TX,San Saba,48411,96823900300,6131,2257,88573,107.3094002,46.51124297,2.632649957,2525,187,1.750275652,0.75862409,1.407834202
TX,Schleicher,48413,48413950300,3461,1182,62361,97.7263924,47.51270596,2.694112079,1151,74,2.823646125,1.37280283,3.640691999
TX,Scurry,48415,1.93664E+11,16921,5838,250015,7.915526566,2.347716929,0.250690582,5766,755,0.046779307,0.013874576,0.033204051
TX,Shackelford,48417,48417950300,3378,1367,61875,0,0,0,1164,153,0,0,0
TX,Shelby,48419,2.9052E+11,25448,9648,281914,0,0,0,13148,1749,0,0,0
TX,Sherman,48421,48421950200,3034,1081,59659,1.037541322,0.243967323,0.025758225,1196,50,0.034197143,0.008041112,0.05151645
TX,Smith,48423,1.98534E+12,209714,79055,2350756,0,0,0,83287,9183,0,0,0
TX,Somervell,48425,96850000300,8490,3078,127549,0,0,0,2597,293,0,0,0
TX,Starr,48427,7.26419E+11,60968,17001,473725,1048.326873,621.0439524,72.01201003,42005,6985,1.719470662,1.018639208,1.030952184
TX,Stephens,48429,1.4529E+11,9630,3665,145286,0,0,0,3781,505,0,0,0
TX,Sterling,48431,48431950100,1143,440,55500,1142.837975,540.0606294,21.30240992,620,23,99.98582458,47.2493989,92.61917357
TX,Stonewall,48433,48433950300,1490,642,55313,2.624095649,0.873524458,0.127391634,610,53,0.176113802,0.058625803,0.240361574
TX,Sutton,48435,48435950300,4128,1550,52742,129.902516,48.40275032,5.109458746,1492,127,3.146863275,1.172547246,4.023195863
TX,Swisher,48437,1.45314E+11,7854,2762,158796,0,0,0,3367,409,0,0,0
TX,Tarrant,48439,1.72928E+13,1809034,657134,24430442,0,0,0,643039,76086,0,0,0
TX,Taylor,48441,1.84076E+12,131506,50725,1886216,0,0,0,52387,6230,0,0,0
TX,Terrell,48443,48443950100,984,430,48393,983.5498065,378.1013482,5.279967212,311,5,99.95424863,38.42493376,105.5993442
TX,Terry,48445,1.45338E+11,12651,4200,138819,0,0,0,5584,732,0,0,0
TX,Throckmorton,48447,48447950300,1641,721,48587,1072.711438,329.7646157,33.14154327,505,51,65.36937465,20.09534526,64.98341818
TX,Titus,48449,3.876E+11,32334,10813,378655,0,0,0,15215,1531,0,0,0
TX,Tom Green,48451,1.21128E+12,110224,42331,1408099,18.38682583,2.532095754,0.790396386,43131,5481,0.016681327,0.002297227,0.01442066
TX,Travis,48453,1.05628E+13,1024266,404467,17012506,0,0,0,371137,42596,0,0,0
TX,Trinity,48455,2.4228E+11,14585,6142,231645,0,0,0,6685,521,0,0,0
TX,Tyler,48457,2.4229E+11,21766,8007,249289,0,0,0,7363,1480,0,0,0
TX,Upshur,48459,3.3922E+11,39309,14925,412334,0,0,0,14287,2038,0,0,0
TX,Upton,48461,96923900300,3355,1256,132014,237.3454508,64.43172904,3.581993652,1215,126,7.074380054,1.920468824,2.842852105
TX,Uvalde,48463,2.4232E+11,26405,9025,218582,1446.050568,470.109138,104.8216347,13701,1892,5.476427073,1.780379239,5.540255533
TX,Val Verde,48465,4.8466E+11,48879,15654,441034,423.6237492,215.5942297,25.65325444,22135,2973,0.866678429,0.441077415,0.86287435
TX,Van Zandt,48467,4.8468E+11,52579,20047,526109,0,0,0,19906,2427,0,0,0
TX,Victoria,48469,1.11479E+12,86793,32187,1233746,0,0,0,33473,4625,0,0,0
TX,Walker,48471,4.84718E+11,67861,20969,532311,0,0,0,20773,2066,0,0,0
TX,Waller,48473,2.90842E+11,43205,14040,341052,0,0,0,17110,2023,0,0,0
TX,Ward,48475,1.45428E+11,10658,3995,189862,9.088013066,2.876027137,0.473792103,4015,556,0.085269404,0.026984679,0.085214407
TX,Washington,48477,2.90863E+11,33718,13037,350869,0,0,0,11838,1125,0,0,0
TX,Webb,48479,2.95722E+12,250304,67106,2334200,223.119245,132.5613472,30.59240534,152701,22226,0.089139305,0.052960139,0.137642425
TX,Wharton,48481,5.33299E+11,41280,15132,527909,0,0,0,17346,2160,0,0,0
TX,Wheeler,48483,96967900400,5410,2181,126007,0,0,0,1772,194,0,0,0
TX,Wichita,48485,1.79395E+12,131500,49016,1926779,0,0,0,46404,6201,0,0,0
TX,Wilbarger,48487,1.93952E+11,13535,5289,204194,0,0,0,5819,752,0,0,0
TX,Willacy,48489,2.9094E+11,22134,5764,166270,226.0000017,141.5045051,33.15857623,12513,1798,1.02105359,0.639308327,1.844192226
TX,Williamson,48491,4.3157E+12,422679,152606,7284629,0,0,0,100610,9977,0,0,0
TX,Wilson,48493,5.33423E+11,42918,15009,800804,0,0,0,11994,1617,0,0,0
TX,Winkler,48495,1.45488E+11,7110,2578,187438,2.440445931,0.682923136,0.068439998,2487,331,0.034324134,0.009605107,0.020676737
TX,Wise,48497,5.33469E+11,59127,21015,727954,0,0,0,18659,2368,0,0,0
TX,Wood,48499,4.85E+11,41964,17118,502441,0,0,0,17210,1612,0,0,0
TX,Yoakum,48501,97003900300,7879,2643,120527,0,0,0,2484,177,0,0,0
TX,Young,48503,1.94016E+11,18550,7343,212432,0.119959433,0.063210474,0.015232151,7419,925,0.000646682,0.000340757,0.001646719
TX,Zapata,48505,1.45518E+11,14018,4297,100610,4.599100869,2.738131408,0.803382929,8100,1417,0.032808538,0.019532968,0.056696043
TX,Zavala,48507,1.94032E+11,11677,3573,133955,1081.502771,924.5409273,152.2185008,7130,1319,9.261820424,7.917623767,11.54044737
UT,Beaver,49001,98002200300,6629,2265,119222,3.999999864,0.247058812,0.029106028,2075,119,0.060340924,0.003726939,0.024458847
UT,Box Elder,49003,5.39044E+11,49975,16058,714079,697.428363,342.4783803,13.03182904,15736,1629,1.395554503,0.68529941,0.799989505
UT,Cache,49005,1.27413E+12,112656,34722,1522854,0.211752124,0,0.021389104,46334,2746,0.000187963,0,0.000778919
UT,Carbon,49007,2.45035E+11,21403,7978,293090,1206.223666,627.0418083,79.37422084,7502,1156,5.635769126,2.929691204,6.86628208
UT,Daggett,49009,49009960100,1059,426,59688,1058.999991,215.6894811,15.43478247,122,10,99.99999915,20.36727867,154.3478247
UT,Davis,49011,2.6466E+12,306479,93545,4214347,0,0,0,73115,6783,0,0,0
UT,Duchesne,49013,1.47042E+11,18607,6003,193901,918.9001968,258.5409134,25.3354396,5957,581,4.938465077,1.389481987,4.36066086
UT,Emery,49015,1.47048E+11,10976,3732,178207,12.05109361,7.282478447,1.220995764,3597,411,0.109794949,0.066349111,0.297079261
UT,Garfield,49017,98034000700,5172,1930,98964,2508.904417,1052.955547,35.28815497,2191,156,48.50936614,20.35876928,22.62061216
UT,Grand,49019,98038000500,9225,3889,111709,60.0288983,30.63524084,2.625865486,3892,353,0.650719765,0.332089332,0.743871242
UT,Iron,49021,3.92169E+11,46163,15022,418578,1221.448885,438.4369391,32.79781288,21821,1876,2.645947804,0.949758333,1.748284269
UT,Juab,49023,98046020300,10246,3093,119847,244.1178847,94.56818898,5.277814233,3738,330,2.382567682,0.922976664,1.599337646
UT,Kane,49025,98050260300,7125,2900,122954,789.7181367,169.6713856,40.30424396,2050,203,11.08376332,2.38135278,19.85430737
UT,Millard,49027,1.47084E+11,12503,4201,180435,580.0759437,190.9638148,17.92258894,4433,430,4.639494071,1.527343956,4.16804394
UT,Morgan,49029,98059940300,9469,2820,172605,0.009839834,0.001876239,0.000317414,2010,80,0.000103916,1.98E-05,0.000396768
UT,Piute,49031,49031960100,1556,576,45000,954.6178806,475.7041122,33.9255184,898,55,61.35076353,30.57224371,61.68276073
UT,Rich,49033,49033950100,2264,805,61250,2176.711765,802.8047418,54.62483267,812,44,96.14451259,35.4595734,124.147347
UT,Salt Lake,49035,1.03954E+13,1029655,342622,15530202,0,0,0,333387,32440,0,0,0
UT,San Juan,49037,1.96152E+11,14746,4505,179984,6090.866519,3886.926359,410.7178183,7674,729,41.30521171,26.35919137,56.33989278
UT,Sanpete,49039,2.452E+11,27822,7952,283928,0,0,0,10749,638,0,0,0
UT,Sevier,49041,2.4521E+11,20802,7094,279229,0,0,0,8297,1034,0,0,0
UT,Summit,49043,6.37572E+11,36324,12990,1327193,193.7764496,70.91614733,2.007461268,7947,391,0.533466715,0.195232208,0.513417204
UT,Tooele,49045,5.39497E+11,58218,17971,646148,1332.715434,343.6313174,42.68646094,15593,1813,2.289181068,0.590249266,2.354465579
UT,Uintah,49047,2.94288E+11,32588,10563,394924,181.6543219,49.70738796,3.823667073,10532,809,0.557427034,0.152532797,0.472641171
UT,Utah,49049,6.27827E+12,516564,140602,8750799,6.842305861,0.830268968,0.149091126,182880,12020,0.00132458,0.000160729,0.001240359
UT,Wasatch,49051,1.96208E+11,23530,7287,285308,10.99999984,2.576674851,0.201465193,7831,440,0.046748831,0.010950594,0.045787544
UT,Washington,49053,1.03012E+12,138115,46334,1159833,2622.459688,1138.619827,54.3503136,57851,4368,1.898750815,0.824399832,1.244283736
